id;title;key;series;name;volume;year
6361951;Trans. Computational Collective Intelligence;journals/tcci/2018-29;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXIX;10840;2018
6361962;Trans. Computational Collective Intelligence;journals/tcci/2015-20;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XX;9420;2015
6361963;Trans. Computational Collective Intelligence;journals/tcci/2016-25;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXV;9900;2016
6361987;Trans. Computational Collective Intelligence;journals/tcci/2012-6;Lecture Notes in Computer Science;Transactions on Compuational Collective Intelligence VI;7190;2012
6361989;Trans. Computational Collective Intelligence;journals/tcci/2015-19;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XIX;9380;2015
6362003;Trans. Computational Collective Intelligence;journals/tcci/2014-14;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XIV;8615;2014
6362025;Trans. Computational Collective Intelligence;journals/tcci/2013-11;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XI;8065;2013
6362054;Trans. Computational Collective Intelligence;journals/tcci/2012-8;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence VIII;7430;2012
6362078;Trans. Computational Collective Intelligence;journals/tcci/2010-1;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence I;6220;2010
6362081;Trans. Computational Collective Intelligence;journals/tcci/2017-26;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXVI;10190;2017
6362096;Trans. Computational Collective Intelligence;journals/tcci/2014-15;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XV;8670;2014
6362107;Trans. Computational Collective Intelligence;journals/tcci/2016-22;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXII;9655;2016
6362115;Trans. Computational Collective Intelligence;journals/tcci/2013-9;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence IX;7770;2013
6362123;Trans. Computational Collective Intelligence;journals/tcci/2011-5;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence V;6910;2011
6362124;Trans. Computational Collective Intelligence;journals/tcci/2014-13;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XIII;8342;2014
6362129;Trans. Computational Collective Intelligence;journals/tcci/2016-23;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXIII;9760;2016
6362140;Trans. Computational Collective Intelligence;journals/tcci/2015-18;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XVIII;9240;2015
6362151;Trans. Computational Collective Intelligence;journals/tcci/2014-16;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XVI;8780;2014
6362163;Trans. Computational Collective Intelligence;journals/tcci/2014-17;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XVII;8790;2014
6362169;Trans. Computational Collective Intelligence;journals/tcci/2017-27;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXVII;10480;2017
6362219;Trans. Computational Collective Intelligence;journals/tcci/2011-3;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence III;6560;2011
6362224;Trans. Computational Collective Intelligence;journals/tcci/2013-10;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence X;7776;2013
6362238;Trans. Computational Collective Intelligence;journals/tcci/2010-2;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence II;6450;2010
6362243;Trans. Computational Collective Intelligence;journals/tcci/2016-21;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXI - Special Issue on Keyword Search and Big Data;9630;2016
6362258;Trans. Computational Collective Intelligence;journals/tcci/2016-24;Lecture Notes in Computer Science;Transactions on Computational Collective Intelligence XXIV;9770;2016
6600521;Trans. Pattern Languages of Programming;journals/tplop/2019-4;Lecture Notes in Computer Science;Transactions on Pattern Languages of Programming IV;10600;2019
6600529;Trans. Pattern Languages of Programming;journals/tplop/2011-2;Lecture Notes in Computer Science;Transactions on Pattern Languages of Programming II - Special Issue on Applying Patterns;6510;2011
6600531;Trans. Pattern Languages of Programming;journals/tplop/2013-3;Lecture Notes in Computer Science;Transactions on Pattern Languages of Programming III;7840;2013
6600535;Trans. Pattern Languages of Programming;journals/tplop/2009-1;Lecture Notes in Computer Science;Transactions on Pattern Languages of Programming I;5770;2009
6648995;MARS/VPT@ETAPS;journals/corr/abs-1803-08668;EPTCS;Proceedings Third Workshop on Models for Formal Analysis of Real Systems and Sixth International Workshop on Verification and Program Transformation, MARS/VPT@ETAPS 2018, Thessaloniki, Greece, 20th April 2018.;268;2018
6649639;Refine@FM;journals/corr/abs-1810-08739;EPTCS;Proceedings 18th Refinement Workshop, Refine@FM 2018, Oxford, UK, 18th July 2018.;282;2018
6661669;Refine@FM;journals/corr/abs-1106-3488;EPTCS;Proceedings 15th International Refinement Workshop, Refine@FM 2011, Limerick, Ireland, 20th June 2011.;55;2011
6697348;Refine@FM;journals/corr/DerrickBR16;EPTCS;Proceedings 17th International Workshop on Refinement, Refine@FM 2015, Oslo, Norway, 22nd June 2015.;209;2016
6650304;FIT;journals/corr/abs-1207-3485;EPTCS;Proceedings Fourth Workshop on Foundations of Interface Technologies, FIT 2012, Tallinn, Estonia, 25th March 2012.;87;2012
6715367;FIT;journals/corr/abs-1101-4266;EPTCS;Proceedings Foundations for Interface Technologies, FIT 2010, Paris, France, 30th August 2010.;46;2010
6650602;GandALF;journals/corr/PeronP14;EPTCS;Proceedings Fifth International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2014, Verona, Italy, September 10-12, 2014.;161;2014
6659690;GandALF;journals/corr/EsparzaT15;EPTCS;Proceedings Sixth International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2015, Genoa, Italy, 21-22nd September 2015.;193;2015
6693807;GandALF;journals/corr/CantoneD16;EPTCS;Proceedings of the Seventh International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2016, Catania, Italy, 14-16 September 2016.;226;2016
6704927;GandALF;journals/corr/abs-1210-2028;EPTCS;Proceedings Third International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2012, Napoli, Italy, September 6-8, 2012.;96;2012
6716135;GandALF;journals/corr/abs-1709-01761;EPTCS;Proceedings Eighth International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2017, Roma, Italy, 20-22 September 2017.;256;2017
6743872;GandALF;journals/corr/abs-1909-05979;EPTCS;Proceedings Tenth International Symposium on Games, Automata, Logics, and Formal Verification, GandALF 2019, Bordeaux, France, 2-3rd September 2019.;305;2019
6795486;GandALF;journals/corr/abs-1809-02416;EPTCS;Proceedings Ninth International Symposium on Games, Automata, Logics, and Formal Verification, GandALF 2018, Saarbrücken, Germany, 26-28th September 2018.;277;2018
6845062;GandALF;journals/corr/abs-1106-0814;EPTCS;Proceedings of Second International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2011, Minori, Italy, 15-17th June 2011.;54;2011
6867469;GandALF;journals/corr/PuppisV13;EPTCS;Proceedings Fourth International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2013, Borca di Cadore, Dolomites, Italy, 29-31th August 2013.;119;2013
6650858;AFL;journals/corr/EsikF14;EPTCS;Proceedings 14th International Conference on Automata and Formal Languages, AFL 2014, Szeged, Hungary, May 27-29, 2014.;151;2014
6765383;AFL;journals/corr/abs-1708-06226;EPTCS;Proceedings 15th International Conference on Automata and Formal Languages, AFL 2017, Debrecen, Hungary, September 4-6, 2017.;252;2017
6651218;WRS;journals/corr/abs-1001-4573;EPTCS;Proceedings Ninth International Workshop on Reduction Strategies in Rewriting and Programming, WRS 2009, Brasilia, Brazil, 28th June 2009.;15;2009
6694358;WRS;journals/corr/abs-1204-5318;EPTCS;Proceedings 10th International Workshop on Reduction Strategies in Rewriting and Programming, WRS 2011, Novi Sad, Serbia, 29 May 2011.;82;2011
6651769;PxTP;journals/corr/abs-1908-08639;EPTCS;Proceedings Sixth Workshop on Proof eXchange for Theorem Proving, PxTP 2019, Natal, Brazil, August 26, 2019.;301;2019
6748096;PxTP;journals/corr/abs-1712-00898;EPTCS;Proceedings of the Fifth Workshop on Proof eXchange for Theorem Proving, PxTP 2017, Brasília, Brazil, 23-24 September 2017.;262;2017
6651915;SynCoP;journals/corr/AndreF14;EPTCS;Proceedings 1st International Workshop on Synthesis of Continuous Parameters, SynCoP 2014, Grenoble, France, 6th April 2014.;145;2014
6652785;DCFS;journals/corr/abs-1008-1270;EPTCS;Proceedings Twelfth Annual Workshop on Descriptional Complexity of Formal Systems, DCFS 2010, Saskatoon, Canada, 8-10th August 2010.;31;2010
6657430;DCFS;journals/corr/abs-0907-5257;EPTCS;Proceedings Eleventh International Workshop on Descriptional Complexity of Formal Systems, DCFS 2009, Magdeburg, Germany, July 6-9, 2009.;3;2009
6653117;FTSCS;journals/corr/abs-1212-6574;EPTCS;Proceedings First International Workshop on Formal Techniques for Safety-Critical Systems, FTSCS 2012, Kyoto, Japan, November 12, 2012.;105;2012
6653306;PROLE;journals/corr/Navarro15;EPTCS;Proceedings XV Jornadas sobre Programación y Lenguajes, PROLE 2015, Santander, Spain, 15-17th September 2015.;200;2015
6715926;PROLE;journals/corr/Escobar15;EPTCS;Proceedings XIV Jornadas sobre Programación y Lenguajes, PROLE 2014, Cadiz, Spain, September 16-19, 2014.;173;2015
6885709;PROLE;journals/corr/Villanueva17;EPTCS;Proceedings XVI Jornadas sobre Programación y Lenguajes, PROLE 2016, Salamanca, Spain, 14-16th September 2016.;237;2017
6654627;QPL;journals/corr/abs-1210-0298;EPTCS;Proceedings 8th International Workshop on Quantum Physics and Logic, QPL 2011, Nijmegen, Netherlands, October 27-29, 2011.;95;2011
6674525;QPL;journals/corr/abs-1802-09737;EPTCS;Proceedings 14th International Conference on Quantum Physics and Logic, QPL 2017, Nijmegen, The Netherlands, 3-7 July 2017.;266;2018
6686792;QPL;journals/corr/HeunenSV15;EPTCS;Proceedings 12th International Workshop on Quantum Physics and Logic, QPL 2015, Oxford, UK, July 15-17, 2015.;195;2015
6686998;QPL;journals/corr/DuncanH17;EPTCS;Proceedings 13th International Conference on Quantum Physics and Logic, QPL 2016, Glasgow, Scotland, 6-10 June 2016.;236;2017
6702646;QPL;journals/corr/CoeckeHP14;EPTCS;Proceedings of the 11th workshop on Quantum Physics and Logic, QPL 2014, Kyoto, Japan, 4-6th June 2014.;172;2014
6796393;QPL;journals/corr/DuncanP14;EPTCS;Proceedings 9th Workshop on Quantum Physics and Logic, QPL 2012, Brussels, Belgium, 10-12 October 2012.;158;2014
6830708;QPL;journals/corr/CoeckeH14;EPTCS;Proceedings of the 10th International Workshop on Quantum Physics and Logic, QPL 2013, Castelldefels (Barcelona), Spain, July 17-19, 2013.;171;2014
6854898;QPL;journals/corr/abs-1901-09476;EPTCS;Proceedings 15th International Conference on Quantum Physics and Logic, QPL 2018, Halifax, Canada, 3-7th June 2018.;287;2019
6654722;MBT;journals/corr/abs-1303-0379;EPTCS;Proceedings Eighth Workshop on Model-Based Testing, MBT 2013, Rome, Italy, 17th March 2013.;111;2013
6802285;MBT;journals/corr/PakulinPS15;EPTCS;Proceedings Tenth Workshop on Model Based Testing, MBT 2015, London, UK, 18th April 2015.;180;2015
6856825;MBT;journals/corr/abs-1202-5826;EPTCS;Proceedings 7th Workshop on Model-Based Testing, MBT 2012, Tallinn, Estonia, 25 March 2012.;80;2012
6858017;MBT;journals/corr/SchlingloffP14;EPTCS;Proceedings Ninth Workshop on Model-Based Testing, MBT 2014, Grenoble, France, 6 April 2014.;141;2014
6654997;QAPL;journals/corr/abs-1006-5107;EPTCS;Proceedings Eighth Workshop on Quantitative Aspects of Programming Languages, QAPL 2010, Paphos, Cyprus, 27-28th March 2010.;28;2010
6714941;QAPL;journals/corr/BertrandB14;EPTCS;Proceedings Twelfth International Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL 2014, Grenoble, France, 12-13 April 2014.;154;2014
6716531;QAPL;journals/corr/BertrandT15;EPTCS;Proceedings Thirteenth Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL 2015, London, UK, 11th-12th April 2015.;194;2015
6741399;QAPL;journals/corr/BortolussiW13;EPTCS;Proceedings 11th International Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL 2013, Rome, Italy, March 23-24, 2013.;117;2013
6742009;QAPL;journals/corr/abs-1107-0746;EPTCS;Proceedings Ninth Workshop on Quantitative Aspects of Programming Languages, QAPL 2011, Saarbrücken, Germany, April 1-3, 2011.;57;2011
6746238;QAPL;journals/corr/abs-1207-0559;EPTCS;Proceedings 10th Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL 2012, Tallinn, Estonia, 31 March and 1 April 2012.;85;2012
6820672;QAPL;journals/corr/TribastoneW16;EPTCS;Proceedings 14th International Workshop Quantitative Aspects of Programming Languages and Systems, QAPL 2016, Eindhoven, The Netherlands, April 2-3, 2016.;227;2016
6655344;iFMCloud@IFM;journals/corr/BehjatiE16;EPTCS;Proceedings of the First International Workshop on Formal Methods for and on the Cloud, iFMCloud@IFM 2016, Reykjavik, Iceland, 4th June 2016.;228;2016
6655348;TFPIE;journals/corr/abs-1301-4650;EPTCS;Proceedings First International Workshop on Trends in Functional Programming in Education, TFPIE 2012, University of St. Andrews, Scotland, UK, 11th June 2012.;106;2012
6678136;TFPIE;journals/corr/Holzenspies13;EPTCS;Proceedings Second Workshop on Trends in Functional Programming In Education, TFPIE 2013, Provo, Utah, USA, 13th May 2013.;136;2013
6687694;TFPIE;journals/corr/CaldwellHA14;EPTCS;Proceedings 3rd International Workshop on Trends in Functional Programming in Education, TFPIE 2014, Soesterberg, The Netherlands, 25th May 2014.;170;2014
6719520;TFPIE;journals/corr/JeuringM16;EPTCS;Proceedings of the 4th and 5th International Workshop on Trends in Functional Programming in Education, TFPIE 2016, Sophia-Antipolis, France, and University of Maryland, College Park, MD, USA, June 2, 2015, and June 7, 2016.;230;2016
6655427;MeTRiD@ETAPS;journals/corr/abs-1806-09330;EPTCS;Proceedings of the 1st International Workshop on Methods and Tools for Rigorous System Design, MeTRiD@ETAPS 2018, Thessaloniki, Greece, 15th April 2018.;272;2018
6656327;ICLP Technical Communications;journals/corr/abs-1909-07646;EPTCS;Proceedings 35th International Conference on Logic Programming (Technical Communications), ICLP 2019 Technical Communications, Las Cruces, NM, USA, September 20-25, 2019.;306;2019
6657222;PACO;journals/corr/abs-1108-1452;EPTCS;Proceedings First International Workshop on Process Algebra and Coordination, PACO 2011, Reykjavik, Iceland, 9th June 2011.;60;2011
6657286;FBTC;journals/corr/abs-1002-4919;EPTCS;Proceedings Third Workshop From Biology To Concurrency and back, FBTC 2010, Paphos, Cyprus, 27th March 2010.;19;2010
6657641;PLACES;journals/corr/YoshidaV13;EPTCS;Proceedings 6th Workshop on Programming Language Approaches to Concurrency and Communication-cEntric Software, PLACES 2013, Rome, Italy, 23rd March 2013.;137;2013
6666767;PLACES;journals/corr/DonaldsonV14;EPTCS;Proceedings 7th Workshop on Programming Language Approaches to Concurrency and Communication-cEntric Software, PLACES 2014, Grenoble, France, 12 April 2014.;155;2014
6696538;PLACES;journals/corr/abs-1002-1408;EPTCS;Proceedings Second International Workshop on Programming Language Approaches to Concurrency and Communication-cEntric Software, PLACES 2009, York, UK, 22nd March 2009.;17;2009
6733012;PLACES;journals/corr/GayA16;EPTCS;Proceedings Eighth International Workshop on Programming Language Approaches to Concurrency- and Communication-cEntric Software, PLACES 2015, London, UK, 18th April 2015.;203;2016
6832464;PLACES;journals/corr/abs-1302-5798;EPTCS;Proceedings Fifth Workshop on Programming Language Approaches to Concurrency- and Communication-cEntric Software, PLACES 2012, Tallinn, Estonia, 31 March 2012.;109;2012
6861470;PLACES;journals/corr/OrchardY16a;EPTCS;Proceedings of the Ninth workshop on Programming Language Approaches to Concurrency- and Communication-cEntric Software, PLACES 2016, Eindhoven, The Netherlands, 8th April 2016.;211;2016
6874268;PLACES;journals/corr/abs-1110-3853;EPTCS;Proceedings Third Workshop on Programming Language Approaches to Concurrency and communication-cEntric Software, PLACES 2010, Paphos, Cyprus, 21st March 2010.;69;2010
6658591;MEMICS;journals/corr/BoudaHKSR16;EPTCS;Proceedings 11th Doctoral Workshop on Mathematical and Engineering Methods in Computer Science, MEMICS 2016, Telč, Czech Republic, 21st-23rd October 2016.;233;2016
6659120;GANDALF;journals/corr/abs-1006-1711;EPTCS;Proceedings First Symposium on Games, Automata, Logic, and Formal Verification, GANDALF 2010, Minori (Amalfi Coast), Italy, 17-18th June 2010.;25;2010
6659200;EXPRESS;journals/corr/abs-0911-3189;EPTCS;Proceedings 16th International Workshop on Expressiveness in Concurrency, EXPRESS 2009, Bologna, Italy, 5th September 2009.;8;2009
6823921;EXPRESS;journals/corr/abs-1011-6012;EPTCS;Proceedings 17th International Workshop on Expressiveness in Concurrency, EXPRESS'10, Paris, France, August 30th, 2010.;41;2010
6865875;EXPRESS;journals/corr/abs-1108-4077;EPTCS;Proceedings 18th International Workshop on Expressiveness in Concurrency, EXPRESS 2011, Aachen, Germany, 5th September 2011.;64;2011
6659952;WS-FMDS;journals/corr/abs-1207-1841;EPTCS;Proceedings 2nd Workshop on Formal Methods in the Development of Software, WS-FMDS 2012, Paris, France, August 28, 2012.;86;2012
6660242;FESCA@ETAPS;journals/corr/KofronT17;EPTCS;Proceedings International Workshop on Formal Engineering approaches to Software Components and Architectures, FESCA@ETAPS 2017, Uppsala, Sweden, 22nd April 2017.;245;2017
6788111;FESCA@ETAPS;journals/corr/KofronTB16;EPTCS;Proceedings of the 13th International Workshop on Formal Engineering Approaches to Software Components and Architectures, FESCA@ETAPS 2016, Eindhoven, The Netherlands, 3rd April 2016.;205;2016
6661263;AMCA-POP;journals/corr/abs-1008-3147;EPTCS;Proceedings First Workshop on Applications of Membrane computing, Concurrency and Agent-based modelling in POPulation biology, AMCA-POP 2010, Jena, Germany, 25th August 2010.;33;2010
6662095;TFPIE@TFP;journals/corr/abs-1805-04255;EPTCS;Proceedings Sixth Workshop on Trends in Functional Programming in Education, TFPIE@TFP 2017, Canterbury, Kent UK, 22 June 2017.;270;2018
6776230;TFPIE@TFP;journals/corr/abs-1906-10757;EPTCS;Proceedings Seventh International Workshop on Trends in Functional Programming in Education, TFPIE@TFP 2018, Chalmers University, Gothenburg, Sweden, 14th June 2018.;295;2019
6667346;LFMTP;journals/corr/CervesatoC15;EPTCS;Proceedings Tenth International Workshop on Logical Frameworks and Meta Languages: Theory and Practice, LFMTP 2015, Berlin, Germany, 1 August 2015.;185;2015
6757221;LFMTP;journals/corr/abs-1110-6685;EPTCS;Proceedings Sixth International Workshop on Logical Frameworks and Meta-languages: Theory and Practice, LFMTP 2011, Nijmegen, The Netherlands, August 26, 2011.;71;2011
6794610;LFMTP;journals/corr/abs-1009-2189;EPTCS;Proceedings 5th International Workshop on Logical Frameworks and Meta-languages: Theory and Practice, LFMTP 2010, Edinburgh, UK, 14th July 2010.;34;2010
6669504;Wivace;journals/corr/GraudenziCMA13;EPTCS;Proceedings Wivace 2013 - Italian Workshop on Artificial Life and Evolutionary Computation, Milan, Italy, July 1-2, 2013.;130;2013
6669838;ITRS;journals/corr/Graham-LengrandP13;EPTCS;Proceedings Sixth Workshop on Intersection Types and Related Systems, ITRS 2012, Dubrovnik, Croatia, 29th June 2012.;121;2013
6683660;ITRS;journals/corr/abs-1101-4104;EPTCS;Proceedings Fifth Workshop on Intersection Types and Related Systems, ITRS 2010, Edinburgh, U.K., 9th July 2010.;45;2010
6699522;ITRS;journals/corr/Kobayashi17;EPTCS;Proceedings Eighth Workshop on Intersection Types and Related Systems, ITRS 2016, Porto, Portugal, 26th June 2016.;242;2017
6830628;ITRS;journals/corr/Rehof15;EPTCS;Proceedings Seventh Workshop on Intersection Types and Related Systems, ITRS 2014, Vienna, Austria, 18 July 2014.;177;2015
6671010;YR-SOC;journals/corr/abs-0906-4900;EPTCS;Proceedings Fourth European Young Researchers Workshop on Service Oriented Computing, YR-SOC 2009, Pisa, Italy, 17-19th June 2009.;2;2009
6671241;ICE;journals/corr/abs-1810-02053;EPTCS;Proceedings 11th Interaction and Concurrency Experience, ICE 2018, Madrid, Spain, June 20-21, 2018.;279;2018
6724005;ICE;journals/corr/abs-1909-05242;EPTCS;Proceedings 12th Interaction and Concurrency Experience, ICE 2019, Copenhagen, Denmark, 20-21 June 2019.;304;2019
6725213;ICE;journals/corr/CarboneLLS13;EPTCS;Proceedings 6th Interaction and Concurrency Experience, ICE 2013, Florence, Italy, 6th June 2013.;131;2013
6731223;ICE;journals/corr/abs-1010-5308;EPTCS;Proceedings Third Interaction and Concurrency Experience: Guaranteed Interaction, ICE 2010, Amsterdam, The Netherlands, 10th of June 2010.;38;2010
6766307;ICE;journals/corr/LaneseLSV14;EPTCS;Proceedings 7th Interaction and Concurrency Experience, ICE 2014, Berlin, Germany, 6th June 2014.;166;2014
6790214;ICE;journals/corr/KnightLLV15;EPTCS;Proceedings 8th Interaction and Concurrency Experience, ICE 2015, Grenoble, France, 4-5th June 2015.;189;2015
6811565;ICE;journals/corr/BartolettiHKV16;EPTCS;Proceedings 9th Interaction and Concurrency Experience, ICE 2016, Heraklion, Greece, 8-9 June 2016.;223;2016
6852982;ICE;journals/corr/abs-1108-0144;EPTCS;Proceedings Fourth Interaction and Concurrency Experience, ICE 2011, Reykjavik, Iceland, 9th June 2011.;59;2011
6876278;ICE;journals/corr/abs-1212-3458;EPTCS;Proceedings Fifth Interaction and Concurrency Experience, ICE 2012, Stockholm, Sweden, 16th June 2012.;104;2012
6876465;ICE;journals/corr/abs-0912-0759;EPTCS;Proceedings 2nd Interaction and Concurrency Experience: Structured Interactions, ICE 2009, Bologna, Italy, 31st August 2009.;12;2009
6672899;MSFP@ETAPS;journals/corr/LevyK14;EPTCS;Proceedings 5th Workshop on Mathematically Structured Functional Programming, MSFP@ETAPS 2014, Grenoble, France, 12 April 2014.;153;2014
6814792;MSFP@ETAPS;journals/corr/AtkeyK16;EPTCS;Proceedings 6th Workshop on Mathematically Structured Functional Programming, MSFP@ETAPS 2016, Eindhoven, Netherlands, 8th April 2016.;207;2016
6841233;MSFP@ETAPS;journals/corr/abs-1202-2407;EPTCS;Proceedings Fourth Workshop on Mathematically Structured Functional Programming, MSFP@ETAPS 2012, Tallinn, Estonia, 25 March 2012.;76;2012
6672922;SECCO;journals/corr/abs-0910-4420;EPTCS;Proceedings 7th International Workshop on Security Issues in Concurrency, SECCO 2009, Bologna, Italy, 5th September 2009.;7;2009
6673876;TERMGRAPH;journals/corr/abs-1302-5997;EPTCS;Proceedings 7th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2013, Rome, Italy, 23th March 2013.;110;2013
6716983;TERMGRAPH;journals/corr/abs-1102-2268;EPTCS;Proceedings 6th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2011, Saarbrücken, Germany, 2nd April 2011.;48;2011
6799012;TERMGRAPH;journals/corr/CorradiniZ16;EPTCS;Proceedings 9th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2016, Eindhoven, The Netherlands, April 8, 2016.;225;2016
6864152;TERMGRAPH;journals/corr/MiddeldorpR15;EPTCS;Proceedings 8th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2014, Vienna, Austria, July 13, 2014.;183;2015
6674169;VORTEX@ECOOP/ISSTA;journals/corr/abs-1908-09302;EPTCS;Proceedings of the Second Workshop on Verification of Objects at RunTime EXecution, VORTEX@ECOOP/ISSTA 2018, Amsterdam, Netherlands, 17th July 2018.;302;2019
6675274;FMA;journals/corr/abs-1003-5363;EPTCS;Proceedings FM-09 Workshop on Formal Methods for Aerospace, FMA 2009, Eindhoven, The Netherlands, 3rd November 2009.;20;2009
6676105;CL&C;journals/corr/KohlenbachBB16;EPTCS;Proceedings Sixth International Workshop on Classical Logic and Computation, CL&C 2016, Porto, Portugal , 23th June 2016.;213;2016
6720396;CL&C;journals/corr/Oliva14;EPTCS;Proceedings Fifth International Workshop on Classical Logic and Computation, CL&C 2014, Vienna, Austria, July 13, 2014.;164;2014
6737890;CL&C;journals/corr/abs-1810-05392;EPTCS;Proceedings Seventh International Workshop on Classical Logic and Computation, CL&C 2018, Oxford (UK), 7th of July 2018.;281;2018
6778927;CL&C;journals/corr/abs-1101-5200;EPTCS;Proceedings Third International Workshop on Classical Logic and Computation, CL&C 2010, Brno, Czech Republic, 21-22 August 2010.;47;2010
6875464;CL&C;journals/corr/abs-1210-2890;EPTCS;Proceedings Fourth Workshop on Classical Logic and Computation, CL&C 2012, Warwick, England, 8th July 2012.;97;2012
6676459;UNIF;journals/corr/abs-1012-4554;EPTCS;Proceedings 24th International Workshop on Unification, UNIF 2010, Edinburgh, United Kingdom, 14th July 2010.;42;2010
6678000;DICE;journals/corr/abs-1005-0653;EPTCS;Proceedings International Workshop on Developments in Implicit Computational complExity, DICE 2010, Paphos, Cyprus, 27-28th March 2010.;23;2010
6754255;DICE;journals/corr/abs-1201-0345;EPTCS;Proceedings Second Workshop on Developments in Implicit Computational Complexity, Saarbrücken, DICE 2011, Germany, April 2nd and 3rd, 2011.;75;2011
6680406;ACL2;journals/corr/abs-1304-7123;EPTCS;Proceedings International Workshop on the ACL2 Theorem Prover and its Applications, ACL2 2013, Laramie, Wyoming, USA, May 30-31, 2013.;114;2013
6713001;ACL2;journals/corr/SlobodovaJ17;EPTCS;Proceedings 14th International Workshop on the ACL2 Theorem Prover and its Applications, Austin, Texas, USA, May 22-23, 2017.;249;2017
6749452;ACL2;journals/corr/abs-1110-4473;EPTCS;Proceedings 10th International Workshop on the ACL2 Theorem Prover and its Applications, ACL2 2011, Austin, Texas, USA, November 3-4, 2011.;70;2011
6784242;ACL2;journals/corr/VerbeekS14;EPTCS;Proceedings Twelfth International Workshop on the ACL2 Theorem Prover and its Applications, Vienna, Austria, 12-13th July 2014.;152;2014
6797873;ACL2;journals/corr/KaufmannR15;EPTCS;Proceedings Thirteenth International Workshop on the ACL2 Theorem Prover and Its Applications, Austin, Texas, USA, 1-2 October 2015.;192;2015
6813589;ACL2;journals/corr/abs-1810-03762;EPTCS;Proceedings of the 15th International Workshop on the ACL2 Theorem Prover and Its Applications, Austin, Texas, USA, November 5-6, 2018.;280;2018
6682764;AIDP;journals/corr/Garcia-AlfaroG14;EPTCS;Proceedings 2014 International Workshop on Advanced Intrusion Detection and Prevention, AIDP 2014, Marrakesh, Morocco, June 2014.;165;2014
6682869;GraMSec;journals/corr/KordyMP14;EPTCS;Proceedings First International Workshop on Graphical Models for Security, GraMSec 2014, Grenoble, France, April 12, 2014.;148;2014
6683071;PLACES@ETAPS;journals/corr/abs-1904-00396;EPTCS;Proceedings Programming Language Approaches to Concurrency- and Communication-cEntric Software, PLACES@ETAPS 2019, Prague, Czech Republic, 7th April 2019.;291;2019
6838289;PLACES@ETAPS;journals/corr/VasconcelosH17;EPTCS;Proceedings Tenth Workshop on Programming Language Approaches to Concurrency- and Communication-cEntric Software, PLACES@ETAPS 2017, Uppsala, Sweden, 29th April 2017.;246;2017
6683433;THedu@FLoC;journals/corr/abs-1903-12402;EPTCS;Proceedings 7th International Workshop on Theorem proving components for Educational software, THedu@FLoC 2018, Oxford, United Kingdom, 18 july 2018.;290;2019
6684500;EXPRESS/SOS;journals/corr/CrafaG15;EPTCS;Proceedings of the Combined 22th International Workshop on Expressiveness in Concurrency and 12th Workshop on Structural Operational Semantics, EXPRESS/SOS 2015, Madrid, Spain, 31st August 2015.;190;2015
6710389;EXPRESS/SOS;journals/corr/GeblerP16;EPTCS;Proceedings Combined 23rd International Workshop on Expressiveness in Concurrency and 13th Workshop on Structural Operational Semantics, EXPRESS/SOS 2016, Québec City, Canada, 22nd August 2016.;222;2016
