id_article;id_cited_article
5354665;5633413
5354665;6784699
5354665;6173806
5354715;6004890
5354715;6086186
5354715;5613783
5354847;5461908
5354847;5607205
5354847;6759890
5354847;6608957
5354847;5427247
5354847;6651220
5354847;6056491
5354905;5854389
5354905;5090567
5354905;6387954
5354905;6868154
5354905;6588820
5354905;6649842
5354905;5308735
5354905;6318526
5354905;5660498
5354905;5619945
5354905;6604560
5354905;5425125
5354905;6923258
5354905;6257581
5354905;5354515
5354905;7119824
5354905;6862406
5354905;7103324
5354905;5487964
5354953;5998466
5354953;7028448
5355087;6489244
5355331;5079276
5355331;6737873
5355331;6290372
5355331;5749151
5355331;5912072
5355331;6374920
5355331;5429190
5355331;7009469
5355331;6018150
5355366;6710558
5355366;6599320
5355366;6053742
5355366;6400969
5355366;6111464
5355366;6801046
5355366;6752496
5355366;5409506
5355366;5552591
5355366;7080144
5355671;6957959
5355671;5458693
5355671;6764390
5355671;6506525
5355671;5655075
5355671;6115855
5355671;6875100
5355864;7036524
5355864;5772261
5355864;5384002
5355864;6724238
5355864;6876721
5355864;6429758
5355864;5804656
5355864;6703341
5355864;5926222
5355864;5483967
5355864;6886835
5355897;6467620
5355897;6964171
5355897;5215095
5355897;6367461
5355897;5021491
5355897;6805842
5355897;6049347
5356094;5821120
5356094;5413160
5356094;5824780
5356094;6379048
5356094;5988480
5356094;7077950
5356094;5607273
5356161;5074113
5356161;6850077
5356161;6264799
5356161;5747419
5356161;6106893
5356161;5404815
5356161;6216562
5356187;6094500
5356187;5693837
5356187;6048162
5356187;7049002
5356187;6236036
5356187;6407237
5356187;5821127
5356187;5389147
5356187;5470778
5356187;5263096
5356187;6097062
5356187;5465859
5356187;6664895
5356187;5657332
5356190;7091163
5356190;6758007
5356190;5964815
5356190;6653184
5356190;6169545
5356234;6795799
5356234;5310226
5356234;5151391
5356234;5176836
5356234;5032512
5356234;5017519
5356234;6235623
5356234;6238381
5356234;6006774
5356287;6040738
5356287;6272167
5356306;5178092
5356306;6711795
5356409;5930510
5356409;2480528
5356409;6891158
5356409;6306728
5356409;5218355
5356409;5791525
5356409;6018713
5356713;5389920
5356713;5622556
5356713;5609250
5356713;5944025
5356713;7070496
5356713;5634941
5356720;6676422
5356720;6585783
5356720;6579840
5356720;6885543
5356720;5192668
5356720;5136792
5356980;6807530
5356980;5865483
5356980;6932366
5356980;6129646
5356980;6395158
5356980;5507164
5356980;6025618
5356980;6336833
5356980;5408133
5356980;6653643
5356980;6817169
5356980;5565943
5356980;6668817
5356980;5130333
5357037;7038182
5357037;5327647
5357037;6112019
5357037;7101844
5357037;6485633
5357037;6229487
5357037;5624914
5357037;5710173
5357037;5273033
5357037;5253232
5357037;6592111
5357037;6499758
5357037;5647413
5357037;6652324
5357037;5200168
5357037;5255895
5357037;7069790
5357037;6316903
5357037;5388217
5357136;6830290
5357136;5277021
5357136;6055376
5357136;7132371
5357136;5843838
5357136;5105874
5357136;5136229
5357136;5282863
5357359;6499241
5357359;5182802
5357359;6989966
5357359;5365949
5357359;5989133
5357359;5526083
5357359;6041494
5357359;6652338
5357359;6064214
5357359;6052854
5357359;5450316
5357359;5249141
5357359;6514811
5357359;5923535
5357359;5495909
5357359;6521092
5357359;6097055
5357359;5191894
5357359;6657171
5357359;7096036
5357413;5211639
5357413;6813299
5357413;5846159
5357413;6840725
5357413;6281090
5357413;5576627
5357413;6070403
5357413;6002745
5357413;6199583
5357413;5500269
5357477;5498019
5357477;5050833
5357477;6676886
5357477;5455203
5357477;6636137
5357477;5712467
5357477;5939450
5357477;5603362
5357477;5564093
5357477;7071928
5357477;5305832
5357477;5736963
5357477;5617084
5357477;6927814
5357477;5127452
5357477;5061968
5357477;5098181
5357477;6054722
5357477;5591229
5357477;5419161
5357504;7130179
5357504;5664255
5357504;5085161
5357504;6495289
5357504;6416949
5357574;5609788
5357574;6236545
5357574;5912476
5357574;6493466
5357574;7086086
5357574;5812734
5357574;6893194
5357574;5438282
5357574;5144097
5357574;6238970
5357574;6223855
5357574;5324302
5357574;5881902
5357574;6315861
5358075;6006440
5358075;6785407
5358086;6370670
5358086;5880741
5358086;5995812
5358086;5339418
5358086;6827236
5358086;6329451
5358086;5017415
5358086;5866164
5358086;6344057
5358086;5708102
5358086;5883097
5358091;6938697
5358146;5328587
5358146;5261309
5358146;5651989
5358146;6447453
5358146;6663464
5358146;6947362
5358146;6400187
5358146;7072469
5358146;5044165
5358146;5516464
5358146;5579366
5358149;6028545
5358149;5153072
5358149;5334865
5358149;6740149
5358149;7144942
5358149;6901447
5358149;6684917
5358149;6792002
5358149;5147307
5358149;6108875
5358167;5148873
5358167;6546915
5358167;5755480
5358167;5915584
5358167;6576218
5358167;5250153
5358167;5369235
5358167;5802279
5358167;6013789
5358167;7009359
5358167;7141670
5358167;6502272
5358167;6523456
5358167;6007788
5358167;5903775
5358167;6671190
5358167;6699452
5358167;5572761
5358167;6065400
5358185;6294052
5358185;7095202
5358185;6993915
5358185;5694018
5358185;6419455
5358185;5259240
5358185;6394745
5358185;5766612
5358201;6589835
5358201;5898290
5358201;5589603
5358201;6500204
5358201;7006934
5358201;6630492
5358201;5740406
5358201;5903227
5358201;5251153
5358201;7006639
5358201;5417343
5358201;6977274
5358201;5750736
5358264;6807739
5358264;5642047
5358264;7068466
5358264;5582927
5358264;6005638
5358264;5272367
5358264;6231376
5358264;6112900
5358264;7004732
5358264;5168724
5358264;5807005
5358372;6028829
5358372;5148944
5358372;5064777
5358372;6500328
5358372;5305417
5358372;6298665
5358372;7134824
5358372;6424027
5358372;5538546
5358561;5219978
5358561;5890245
5358592;5344177
5358592;5512590
5358592;6171608
5358592;6028088
5358592;5946021
5358592;6141003
5358592;5499474
5358592;6366408
5358592;6585384
5358594;6942311
5358594;5047743
5358594;6085514
5358594;6254148
5358594;5355999
5358594;5322117
5358594;5968130
5359137;6852808
5359137;6467337
5359137;5753888
5359137;5098143
5359137;6160901
5359137;5810004
5359137;7121045
5359137;5581449
5359137;5282187
5359137;5512606
5359137;6720849
5359137;5693160
5359137;6444068
5359137;5883591
5359137;6930256
5359137;5305388
5359435;6105671
5359435;6062116
5359435;7064686
5359435;7117971
5359435;5756671
5359435;7027443
5359435;6294562
5359435;6436575
5359435;6926171
5359435;7008010
5359636;6325091
5359636;5118096
5359636;5025207
5359636;5720844
5359636;6628052
5359636;5611195
5359636;5904398
5359636;5497364
5359636;6238705
5359636;5264367
5359636;5358179
5359636;5744055
5359743;6267579
5359939;5943348
5359939;6055038
5359939;6804347
5359939;5163066
5360034;6796090
5360034;5403021
5360034;5081739
5360034;6752645
5360034;5187526
5360050;6748691
5360050;5614796
5360050;6806459
5360050;5549267
5360050;5247155
5360050;5237315
5360050;7041274
5360050;5426262
5360050;6640086
5360050;6891918
5360050;6545780
5360166;6521113
5360166;5938001
5360166;6207313
5360166;5053168
5360166;5538550
5360166;5055917
5360166;5245743
5360166;6608935
5360166;5831663
5360166;5108442
5360166;5162379
5360166;6519331
5360166;5284111
5360166;6627478
5360166;5310226
5360166;6825234
5360166;6976316
5360243;5433165
5360243;6389837
5360243;6443316
5360243;6410374
5360243;6229435
5360243;6393832
5360243;6536654
5360266;5423206
5360266;5851783
5360266;6917482
5360266;5697203
5360266;6405300
5360266;6166547
5360266;6220904
5360266;5848445
5360266;6420033
5360266;6943822
5360266;6478047
5360266;6579732
5360266;6856608
5360266;6869327
5360266;6527615
5360266;6558349
5360415;5024118
5360415;5022126
5360415;6819913
5360415;5376121
5360415;6368552
5360415;5513786
5360415;5107698
5360415;5853469
5360415;5033466
5360415;6863193
5360415;6049570
5360415;5665106
5360415;6476742
5360415;5106468
5360415;5879603
5360539;6365013
5360539;6588417
5360539;6224183
5360539;5922998
5360539;6130338
5360539;6914266
5360539;5746127
5360539;5606272
5360539;6258378
5360539;5730082
5360539;5725186
5360539;6609438
5360539;6771279
5360539;5680670
5360539;7137450
5360647;5591741
5360647;5914685
5360647;6306983
5360647;5821542
5360647;5491750
5360679;5516835
5360679;6928403
5360679;6956304
5360679;5162069
5360679;5745813
5360679;6946753
5360679;5285836
5360679;6852642
5360767;6625059
5360767;5911514
5360767;5550849
5360767;6146284
5360767;6552237
5360767;6932596
5360767;5374086
5360767;5153615
5360767;5517845
5360767;5684274
5360767;5236556
5360767;6989298
5360767;6611208
5360767;5493167
5360798;5872608
5360798;5079473
5360798;6146936
5360798;6952345
5360798;5276899
5360798;5810557
5360798;5611597
5360798;6951139
5360798;5285947
5360798;5030439
5360798;5127026
5360798;5626616
5360798;6023589
5360798;5239158
5360798;6997823
5360798;5471375
5360820;5308131
5360820;6348342
5360820;6362135
5360820;5372399
5360820;6389161
5360820;6373857
5360820;5508054
5360820;6371425
5360820;6282750
5360820;5840457
5360820;7108337
5360820;6983389
5360820;7003133
5360820;5219110
5360820;6616226
5360847;5431294
5360847;5692526
5360858;6400593
5360867;5144901
5360867;6226083
5360867;6809718
5360867;5977212
5360867;5721284
5360867;5877471
5360867;6146242
5360867;6444769
5360867;5390186
5360867;7126454
5360867;5573999
5360867;6124810
5360867;5384300
5360867;6360144
5360867;6476758
5360962;6960968
5360962;6174603
5360962;5484173
5360962;5622873
5360962;6491433
5360962;5645172
5360962;6131575
5360962;5255482
5360962;5760314
5360962;6858452
5360962;5343398
5360962;6861300
5360962;6056599
5360962;6626766
5360962;5907751
5360962;6750754
5360988;6954378
5360988;5874628
5360988;5465552
5360988;6792359
5361031;6270744
5361031;6105175
5361051;5823755
5361102;5581822
5361102;6227850
5361102;5205127
5361102;5945199
5361102;5982805
5361102;5599591
5361102;5017185
5361102;6153985
5361102;5878773
5361102;5378874
5361102;5126727
5361102;7112356
5361102;6624054
5361102;5426992
5361102;5480637
5361102;6781175
5361102;6735794
5361102;5489655
5361102;5061472
5361300;5316825
5361300;5709602
5361300;5318784
5361300;7036567
5361300;5956539
5361300;7049037
5361324;6836693
5361324;5122509
5361324;5984536
5361324;5800317
5361324;5508548
5361324;5306060
5361324;5301982
5361324;5888926
5361324;7153149
5361324;5484649
5361324;5757133
5361324;5101872
5361324;6551329
5361324;6453813
5361324;6068474
5361634;6710253
5361634;5458118
5361634;6373444
5361634;5917659
5361962;5282877
5361962;5602241
5361962;6898836
5361962;5552846
5361962;6429418
5361962;7020995
5361962;5521777
5361962;6807492
5361962;6108100
5362088;5123057
5362088;6965711
5362088;6457878
5362088;5036934
5362088;5943981
5362088;6383646
5362088;7002670
5362088;6345995
5362088;5660507
5362088;6729959
5362088;5754024
5362105;5838274
5362105;5334157
5362105;5515972
5362105;5692148
5362105;5978034
5362105;6104928
5362105;6155383
5362105;7143481
5362105;5268127
5362105;5173161
5362105;7143608
5362105;6034347
5362105;6095906
5362105;5859405
5362105;5811057
5362105;7115477
5362105;5523308
5362105;6470243
5362121;5288243
5362121;6319804
5362121;5674768
5362121;5689432
5362121;5505933
5362121;5425676
5362121;7040228
5362121;5016146
5362121;5962034
5362121;6204053
5362121;5413317
5362121;6024734
5362121;5673114
5362180;6387858
5362180;6622731
5362180;5679945
5362180;6053994
5362180;6947368
5362180;5367506
5362180;5136959
5362196;7019736
5362196;6861225
5362196;5275596
5362196;7060975
5362196;6589158
5362196;6634852
5362196;5208546
5362196;5128679
5362196;5026494
5362196;5135174
5362196;6671485
5362196;6414128
5362196;6002922
5362196;5614702
5362196;6500624
5362196;5758923
5362353;6032069
5362353;6058598
5362353;5819685
5362353;5135201
5362353;6642815
5362353;7068033
5362442;6103875
5362442;6822100
5362442;6589108
5362442;6948749
5362503;5816226
5362503;6260513
5362503;6627380
5362503;5052845
5362503;6757034
5362503;6990648
5362503;6097112
5362503;6268158
5362503;5112195
5362503;5645850
5362503;6725009
5362503;6509603
5362503;5466631
5362503;5618321
5362503;5176283
5362503;6374916
5362503;6581711
5362503;5366878
5362503;6428225
5362503;6574776
5362603;6734097
5362603;5298393
5362603;5561688
5362603;5704475
5362603;5798163
5362603;6064476
5362603;6168009
5362603;6868620
5362603;5340825
5362698;6894893
5362698;6379841
5362698;6389150
5362698;5358395
5362698;5940095
5362950;6721107
5362950;6943571
5362950;6774837
5362950;5534644
5362950;5530375
5362950;6638539
5362950;6138891
5362950;6322281
5362950;6919455
5362950;6932222
5362950;6222701
5362950;6291458
5362982;6059587
5362982;7036168
5362982;5021382
5362982;6375238
5362982;5058010
5362982;5393471
5362982;6483409
5362982;6917516
5362982;6951791
5362982;6145386
5362982;6149780
5362982;5180917
5362982;5702309
5362982;5110407
5362982;6785252
5362982;5915297
5362982;5573036
5362982;5044483
5362982;6856356
5362982;5780961
5363415;5185212
5363425;6339040
5363425;5135825
5363425;5880680
5363425;6446869
5363425;5651524
5363425;6930079
5363425;6965034
5363425;6991902
5363425;5421429
5363425;5850452
5363425;6256729
5363440;5956387
5363440;5362615
5363440;5194383
5363440;6442826
5363440;6195029
5363440;5363534
5363440;6589158
5363440;6705226
5363440;6199281
5363440;6997237
5363440;5661774
5363440;5057461
5363440;6925754
5363440;6786810
5363440;7065439
5363440;6918571
5363440;6538238
5363440;7059902
5363773;5142480
5363773;6579654
5363773;6888121
5363773;5720590
5363773;6742422
5363773;5311173
5364083;5259092
5364083;5872249
5364083;6052056
5364083;6204451
5364083;6161737
5364083;6696178
5364083;5071191
5364083;5721400
5364083;6574998
5364083;6349425
5364083;6254233
5364083;6552237
5364083;5852270
5364083;6138138
5364083;6370310
5364083;5497537
5364083;5791500
5364083;5685525
5364106;5063790
5364106;6137770
5364106;5844716
5364106;5177413
5364106;6907331
5364273;6950089
5364273;6516610
5364273;6933130
5364273;6740605
5364273;6562999
5364273;7035014
5364273;5981487
5364273;5184941
5364273;5846737
5364362;5576064
5364362;6118363
5364362;6638969
5364362;6426594
5364362;5557618
5364362;5906525
5364362;5104743
5364362;5446056
5364362;6048461
5364362;6740167
5364362;6178733
5364362;5204336
5364362;5561946
5364362;5322329
5364362;7096825
5364370;6663652
5364370;5699013
5364370;5038748
5364370;6378481
5364370;6874164
5364370;5310560
5364370;6445034
5364370;5728261
5364370;5969767
5364370;6066270
5364370;6728258
5364370;6093185
5364370;7021095
5364370;5286058
5364370;6184232
5364370;6449945
5364370;6139547
5364373;5819718
5364373;6242515
5364373;5213371
5364460;6923589
5364460;5062008
5364460;6507621
5364460;7136584
5364460;5935930
5364460;6982940
5364521;5356772
5364521;6378460
5364521;6220866
5364521;6756774
5364521;6812543
5364521;5594569
5364521;5994494
5364521;5614790
5364521;6737491
5364521;5981811
5364521;6898799
5364521;6550108
5364521;6045925
5364521;6816330
5364521;6378869
5364956;5560844
5364956;5571330
5364956;6302722
5364956;5243954
5364956;6586432
5364956;6873472
5364956;5394748
5364956;6743133
5365076;6340370
5365149;6823812
5365149;5869076
5365149;5541304
5365149;7067897
5365149;6839642
5365149;6432744
5365149;6490508
5365149;5650976
5365149;5768115
5365149;5879568
5365149;5293145
5365149;6350246
5365149;5328736
5365186;5358146
5365186;7043528
5365186;6932042
5365186;5027325
5365186;6568586
5365186;5927663
5365186;5284643
5365186;6436351
5365186;6837903
5365186;6162324
5365186;5627846
5365186;7153302
5365186;5983930
5365410;6080807
5365410;6979624
5365410;5688965
5365410;6977085
5365410;6516536
5365410;5088576
5365410;7064484
5365410;6222786
5365410;5490453
5365410;5750813
5365410;5053684
5365410;5928872
5365410;5851497
5365410;6515426
5365410;6844488
5365410;5490858
5365410;6080896
5365410;5491826
5365410;5739404
5365410;5530756
5365558;5604818
5365558;6667261
5365558;5806172
5365558;6759916
5365558;5826363
5365558;5081262
5365558;5079169
5365558;5863827
5365558;5568458
5365558;5931063
5365558;6261956
5365558;5365422
5365558;5618614
5365558;6078640
5365558;5604085
5365558;6194532
5365558;6440234
5365558;5111306
5365622;7138151
5365622;5886515
5365622;6375940
5365622;5249619
5365622;5455203
5365622;5501177
5365622;6482035
5365622;6725760
5365622;6854600
5365622;7102238
5365622;6504051
5365622;6767092
5365622;5193118
5365622;7091757
5365622;5600990
5365622;5163709
5365664;6932156
5365664;5767347
5365664;6386878
5365664;5741809
5365664;6658428
5365708;6589285
5365708;7000724
5365708;5784002
5365708;5910611
5365708;6239524
5365708;5347650
5365708;6685121
5365708;5604805
5365708;6504863
5365708;6094633
5365708;5833193
5365708;5798427
5365708;6023596
5365708;6314050
5365708;5375980
5365708;6448627
5365708;6987455
5365708;5024397
5365708;5189750
5365839;6885240
5365839;5611043
5365839;6858536
5365972;6490382
5365972;6217057
5365972;5992640
5365972;7014877
5365972;5289754
5365972;6339239
5365972;6498010
5365972;6891127
5365972;5424886
5365972;6595789
5365972;6433735
5365972;6891281
5365972;6980858
5365972;5868849
5366011;6414365
5366011;6496849
5366011;5996600
5366011;6354253
5366011;6487489
5366011;6385511
5366011;7121638
5366011;6786533
5366011;6122102
5366011;5325626
5366021;7014482
5366021;5853131
5366021;5663164
5366021;5954048
5366021;7111644
5366021;5167550
5366021;7074284
5366021;6629047
5366021;5080228
5366044;6943107
5366044;5158415
5366044;5677412
5366044;5291329
5366044;5615570
5366044;6813611
5366044;5122145
5366044;6459222
5366044;5895346
5366044;6326340
5366044;5177301
5366342;5969399
5366342;5370404
5366342;5987850
5366342;6380289
5366342;6628723
5366342;5325792
5366342;6451956
5366342;6462903
5366342;5157972
5366342;6593238
5366342;6920431
5366342;6547681
5366342;5400974
5366342;5811123
5366400;6846711
5366400;5151896
5366400;6693971
5366400;5530866
5366400;5214756
5366537;5129901
5366537;6852593
5366537;5912743
5366537;6321689
5366537;5781042
5366537;6499252
5366537;6591201
5366537;6189988
5366537;6223004
5366537;5932364
5366537;5580391
5366537;6743901
5366537;7116411
5366537;7088542
5366537;5851213
5366537;7086871
5366537;6308941
5366537;5911524
5366613;6791798
5366613;6509501
5366613;6774325
5366613;6627969
5366613;5485472
5366613;5594923
5366613;6836197
5366613;5860993
5366613;6212875
5366613;5520980
5366613;5715962
5366613;5595183
5366613;5583617
5366613;5543167
5366613;6502437
5366613;6818771
5366824;5855006
5366824;5710261
5366824;5678628
5366824;6158642
5366824;5948371
5366824;5827902
5366824;5876361
5366824;5711944
5366824;5922014
5366824;6606075
5366824;6298306
5366824;5101501
5366824;5237546
5366824;6580966
5366965;6533988
5366965;5981297
5366965;6655840
5366965;6838013
5366965;7127261
5366965;5747823
5366965;5658525
5366965;6421665
5366965;6860620
5366965;6794382
5366965;7015980
5366980;5231479
5366980;5063746
5366980;6732611
5366980;5858118
5366980;6424211
5366980;6236497
5366980;5144959
5366980;5039690
5366980;5123756
5366980;5454730
5366980;5159794
5366980;5409089
5366980;5204646
5367029;6633492
5367227;5733412
5367227;5364285
5367227;5317984
5367227;5347329
5367227;6816268
5367227;5137232
5367227;6540809
5367227;6925326
5367227;6163357
5367352;7054920
5367352;5934575
5367352;6322615
5367615;7135727
5367615;6843961
5367615;6212501
5367615;6273335
5367615;6585783
5367615;6291372
5367615;7115237
5367625;6155097
5367625;6798607
5367625;5926609
5367625;6767026
5367625;5461405
5367625;5454347
5367625;6889936
5367625;5075399
5367625;5530320
5367625;7135668
5367625;7039185
5367625;6298094
5367625;5219578
5367625;5358219
5367625;7070106
5367625;6200679
5367625;5091469
5367625;6262846
5367625;5026611
5367625;5197960
5367667;6892236
5367667;6961647
5367667;5861380
5367667;7053551
5367667;6329980
5367667;5355719
5367667;5398843
5367667;6570115
5367667;5677512
5367667;6849172
5367667;6213230
5367667;5659963
5367667;6259230
5367667;6658347
5367667;6303864
5367725;5764536
5367725;6194339
5367725;7075951
5367725;5691145
5367725;6188307
5367725;7085309
5367725;6108632
5367725;6573354
5367725;6397163
5367725;6776487
5367725;7090753
5367725;6458379
5367725;6060442
5367725;5686524
5367725;5792439
5367725;6525624
5367725;6314752
5367725;5215440
5367863;5675935
5367863;6246094
5367863;5531146
5367863;6030297
5367863;6429806
5367863;5053097
5367863;5563677
5367913;5645626
5367913;5787407
5367913;6008896
5367913;6458768
5367913;5091617
5367913;5697039
5367913;6115744
5367913;7146313
5367913;6959432
5367913;6551958
5367913;5910076
5367913;6738939
5367913;5669240
5367915;6342606
5367915;5595068
5367915;5257437
5367915;5663957
5367915;6114203
5367915;6816930
5367915;5092363
5367915;5252282
5367915;5253217
5367915;6749106
5367915;5411988
5367915;6716076
5367915;5448436
5367915;5374631
5367951;5821401
5367951;6419455
5367951;5385926
5367951;5254938
5367951;6334516
5367951;5131638
5367951;6436756
5367951;5742906
5367951;5176689
5367951;6993774
5367951;6943849
5367951;6824123
5367951;5585321
5367951;5176915
5367951;5728057
5367988;5106619
5367988;5147793
5367988;5039248
5367988;5781235
5367988;5091867
5367988;6000913
5367988;5415958
5367988;6140604
5367988;6334684
5367988;5472396
5367988;6793017
5367988;5448196
5367988;5129779
5367988;5654873
5367988;5388532
5367988;6125950
5367988;5100752
5367988;6767240
5368196;7001936
5368196;5155773
5368196;5138631
5368196;5440924
5368196;6400418
5368196;5948591
5368196;5587927
5368196;7140886
5368196;5453759
5368196;7010523
5368196;5512375
5368196;6811041
5368196;5593145
5368196;5334052
5368196;5743718
5368196;6983960
5368257;5089968
5368257;7149194
5368257;5199393
5368257;5752451
5368257;5364285
5368257;5978254
5368257;6088990
5368257;6786694
5368257;5554322
5368257;6713872
5368257;5446407
5368257;5095705
5368257;6359530
5368257;5599973
5368257;5250501
5368257;5983476
5368378;6777751
5368378;7102392
5368378;6515655
5368410;5848362
5368410;6933473
5368410;6994144
5368410;7066451
5368410;5883908
5368410;5590636
5368410;5705756
5368410;6015814
5368410;5506963
5368410;6346683
5368410;6339312
5368410;6251778
5368410;6069660
5368410;5872393
5368410;5682258
5368410;7136404
5368410;6398293
5368410;6839552
5368410;6023658
5368410;6342606
5368489;6323115
5368489;5548496
5368489;5697703
5368489;5203430
5368489;6555371
5368489;6841225
5368489;6651220
5368489;6348541
5368489;7053933
5368489;7149932
5368489;5052801
5368489;6702569
5368489;6027246
5368489;5141799
5368489;6426375
5368726;6488697
5368726;5588463
5368726;5838102
5368726;5476724
5368726;5725027
5368726;7090423
5368726;5628695
5368796;6147902
5368796;5814589
5368796;5266390
5368796;5693447
5368796;5360050
5368796;5363064
5368796;6564890
5368796;5153275
5368796;5189538
5368796;6805273
5368796;5522191
5368796;5883722
5368796;5883843
5368796;5178182
5368796;5211603
5368796;5315241
5368796;6201987
5368796;5454720
5368796;5295149
5368834;6566319
5368834;6544265
5368834;5689917
5368834;5119069
5368834;5927009
5368834;5758327
5368834;5472433
5368834;5528143
5368834;6994403
5368834;5219532
5368834;5797941
5368834;5624603
5368834;7044334
5368834;7132264
5368834;6661722
5368834;5435281
5368834;6898691
5368908;5403883
5368908;5088884
5368908;7001284
5368908;6319354
5368908;6559175
5368908;5313445
5368908;5424691
5368908;6805935
5368908;5418099
5368908;5106239
5368908;6232044
5368908;6435242
5368908;5464179
5368908;6954658
5368908;6001008
5368908;6518007
5368908;5417816
5368908;5251490
5368908;5119941
5368908;5229543
5368940;5910702
5368940;5931449
5368940;6188935
5368940;6966436
5368940;6519506
5368940;6989467
5368940;5039334
5368940;6732055
5369141;6556676
5369141;6366988
5369141;6385024
5369141;5687721
5369141;7140423
5369141;6360101
5369141;6138002
5369141;5863134
5369141;7132892
5369141;5540845
5369141;5064800
5369141;6050722
5369141;5107997
5369141;5141287
5369141;5760249
5369141;6799957
5369141;5576463
5369141;5966310
5369141;5306865
5369141;6654472
5369492;5063355
5369492;6530001
5369492;5547715
5369492;5623422
5369492;7143023
5369492;5203362
5369492;6312443
5369492;5751991
5369522;5826251
5369522;6656383
5369522;6509069
5369522;6370321
5369543;5579519
5369543;6423143
5369543;7053302
5369568;5245252
5369568;6464376
5369568;6991121
5369568;6776487
5369568;6081627
5369653;6850712
5369653;5271236
5369653;6721403
5369653;6131792
5369657;7146122
5369657;6103733
5369657;6505103
5369750;6783633
5369750;6842959
5369750;5373726
5369750;5920091
5369750;7111080
5369750;5958384
5369750;6125150
5369750;6728961
5369750;5107052
5369750;6916954
5369750;7027489
5369750;6890928
5369750;5983309
5369750;6041721
5369750;5471404
5369750;5278774
5369750;6248739
5369750;5870733
5369811;6419064
5369811;5299707
5369811;6185494
5369811;5083567
5369811;6672868
5369811;5013986
5369813;6356722
5369987;5553678
5369987;5409486
5369987;5678204
5369987;6343121
5369987;6888804
5369987;5185881
5369987;6198035
5369987;6432785
5369987;5476424
5369987;6492426
5369987;5058573
5369987;5437169
5369987;6857355
5369987;5742623
5369987;6726925
5369987;5269721
5369987;6854488
5370093;7150003
5370093;6828148
5370093;5141540
5370093;6205577
5370093;5706398
5370093;5380707
5370093;6057398
5370093;6758007
5370093;6931838
5370151;6248407
5370151;5809905
5370151;6496513
5370151;5028349
5370151;6174804
5370151;5365857
5370151;6865890
5370151;6773858
5370151;5225108
5370151;6273216
5370151;7048883
5370151;5331261
5370151;5185544
5370151;5610314
5370365;5509941
5370365;6841225
5370365;5457339
5370365;5566197
5370365;5366342
5370365;5148856
5370365;5309535
5370365;5026812
5370404;5637061
5370404;6629488
5370404;6819185
5370404;5088505
5370404;6306012
5370404;5846537
5370404;5755251
5370404;6719689
5370404;6714140
5370404;5849531
5370404;6058186
5370404;5351730
5370404;5496744
5370480;5065273
5370480;6388816
5370480;5311288
5370480;7091271
5370480;5349449
5370480;5890052
5370491;5027063
5370491;6513074
5370491;6165883
5370491;6022858
5370491;5526153
5370491;6057237
5370594;5235805
5370594;6820062
5370856;6152734
5370856;5522980
5370856;7076201
5370856;6895741
5370856;5702972
5370856;6496868
5370856;7130188
5370856;6767785
5370856;5689599
5370856;5535051
5370856;6645374
5370856;6101097
5370856;6129443
5370856;6382085
5370856;5271532
5370856;6077098
5370856;5714708
5370939;5430202
5370939;6251287
5370939;5055813
5371094;5121732
5371094;6443588
5371094;5286327
5371094;6098847
5371094;6059587
5371094;5708729
5371094;6632910
5371094;6983081
5371094;6256683
5371094;5154293
5371094;5656013
5371094;6682192
5371094;5974259
5371094;5912945
5371094;6631016
5371094;6773280
5371094;5644155
5371094;6024031
5371094;5227292
5371094;6943292
5371162;5943890
5371162;5925706
5371162;5122175
5371162;6147702
5371162;5679078
5371162;7145804
5371162;6468638
5371162;6504051
5371162;5668830
5371162;6773225
5371162;5250730
5371340;6236712
5371340;6526022
5371340;6744542
5371340;6278183
5371340;6730478
5371340;5661493
5371592;6499435
5371592;5306567
5371592;6646468
5371592;5587002
5371592;5581429
5371592;6161606
5371688;5048708
5371688;5587552
5371688;6548699
5371688;5284702
5371688;5508363
5371688;5987449
5371688;6906920
5371688;6528502
5371688;7084489
5371688;6650777
5371688;6120745
5371688;5211627
5371688;6920466
5371688;5444606
5371688;5725540
5371688;6548791
5371688;7138141
5371688;6063410
5371688;5918410
5371715;6153899
5371715;6601041
5371715;5500037
5371715;5746442
5371715;5116095
5371715;5079465
5371715;5611612
5371715;5427067
5371715;5304050
5371715;6907631
5371715;6914138
5371715;5922698
5371715;5109570
5371715;5872370
5371715;6532543
5371715;5378034
5371802;5560193
5371802;6083594
5371802;7078441
5371802;6246970
5371802;5823347
5371802;5240078
5371802;6092168
5371802;6092236
5371802;6952430
5371802;5078943
5371802;6402603
5371802;5243954
5371802;5124460
5371802;6705820
5371866;6685661
5371866;5755371
5371866;6710041
5371866;5127830
5371866;6571069
5371866;6244693
5371866;5758215
5371866;5151235
5371866;7037114
5371866;5821048
5371866;6655031
5371866;5374561
5371866;5279656
5371880;5548315
5371880;5931940
5371880;5371626
5371880;6583668
5371880;6447043
5371880;5267512
5371880;5799588
5371885;5372504
5371885;6182023
5371885;5549165
5371885;6963673
5371885;6133959
5371885;5805379
5371885;5755371
5371885;5640594
5371885;6215360
5371885;7062651
5371885;6829329
5371885;6628008
5371885;7052097
5371885;6679351
5371885;6822244
5371885;5121629
5371885;6952540
5371885;5562952
5371890;5291997
5371890;6155485
5371957;5923899
5371957;5221761
5371957;6801121
5372144;5045695
